date,SE1,SE2,SE3,SE4,SE
2018-05-08,24954.421746,39160.871538,200389.981387,55651.874402,320157.149073
2018-05-09,25438.347138,39142.886767,199092.015165,55258.388919,318931.637989
2018-05-10,22647.760938,37940.109503,186023.355456,47892.657217,294503.88311399997
2018-05-11,22535.058514,39405.532622,187054.024207,50413.902127,299408.51747
2018-05-12,20759.894926,37556.321428,176425.483794,46740.492354,281482.192502
2018-05-13,20951.623043,35363.469557,173523.826721,45815.321136,275654.240457
2018-05-14,22154.258523,38638.9483,197807.453313,55586.891515,314187.55165100005
2018-05-15,21977.05591,38493.133752,198186.129711,55833.432023,314489.75139600004
2018-05-16,21446.977346,39697.636884,199833.525207,55024.325112,316002.464549
2018-05-17,22469.036402,40683.029439,200367.431657,54979.834749,318499.3322470001
2018-05-18,23019.060976,40768.872226,195650.184124,54079.363149,313517.480475
2018-05-19,22084.029085,36560.173176,171357.946408,44494.860411,274497.00908
2018-05-20,21718.148033,35508.22161,166302.865671,44310.223538,267839.458852
2018-05-21,22360.750192,37837.204661,197216.717582,54129.452854,311544.125289
2018-05-22,22334.99932,37707.433867,196103.880855,54088.144971,310234.459013
2018-05-23,21918.67706,38534.780485,197971.96175,54456.923155,312882.34245
2018-05-24,21476.146647,38752.770668,197384.777504,53968.836063,311582.530882
2018-05-25,21567.276072,37604.248406,191908.512544,53248.385897,304328.42291900003
2018-05-26,20810.34537,34657.575575,171334.828866,45242.177854,272044.927665
2018-05-27,20833.540524,33083.182298,169563.551031,45021.413885,268501.687738
2018-05-28,22645.012051,37306.954865,195260.652858,55748.938552,310961.558326
2018-05-29,23520.296825,37117.814524,192148.820112,56404.084182,309191.015643
2018-05-30,23364.522752,36288.403806,194882.01613,56015.634729,310550.577417
2018-05-31,23035.385743,34383.950591,194182.308601,55710.848304,307312.493239
2018-06-01,22411.27494,34576.60544,188793.074049,53564.808233,299345.76266199996
2018-06-02,20923.260216,30392.869342,167827.60943,46101.3627,265245.101688
2018-06-03,21903.149678,31456.605645,166846.425465,46092.355461,266298.536249
2018-06-04,24468.283529,37106.004981,195003.390442,55846.523092,312424.202044
2018-06-05,24440.664063,38048.502581,198961.80336,55508.872151,316959.842155
2018-06-06,23602.993578,36309.423484,180409.202474,48674.441019,288996.060555
2018-06-07,24795.525355,37894.970666,192772.850533,54431.663938,309895.010492
2018-06-08,24655.79264,36641.194973,189044.951846,53293.41349,303635.352949
2018-06-09,22748.384403,32003.290759,170818.250269,45421.239645,270991.16507600003
2018-06-10,21816.786436,30977.737319,168888.178537,44881.765657,266564.467949
2018-06-11,22836.561752,32949.787451,194804.368951,54493.554342,305084.272496
2018-06-12,24026.08441,34431.512612,192216.610048,54420.602314,305094.809384
2018-06-13,24422.810784,35389.722273,196736.374793,54611.117123,311160.024973
2018-06-14,23974.027249,35343.99132,193097.381635,55085.485053,307500.885257
2018-06-15,24060.460836,34403.535895,187202.736293,52371.084503,298037.817527
2018-06-16,22336.906439,30855.811111,167949.657625,45261.200428,266403.575603
2018-06-17,21790.249713,31175.09054,169780.866177,45599.529169,268345.735599
2018-06-18,23443.429494,34793.966108,194085.605822,54370.674284,306693.675708
2018-06-19,23097.499639,35246.930415,195186.415883,54865.312128,308396.158065
2018-06-20,22963.56638,36964.364706,198719.829519,55928.482375,314576.24298
2018-06-21,23589.921153,35818.522594,196022.013539,54454.316605,309884.773891
2018-06-22,23783.942369,35352.167062,167245.685248,43363.712935,269745.507614
2018-06-23,22658.521486,33404.091019,156698.11268,40389.499516,253150.224701
2018-06-24,22402.130582,32798.753104,159410.782482,41725.134586,256336.80075400005
2018-06-25,23448.073393,37067.54287,189109.262468,52444.446821,302069.325552
2018-06-26,23642.555553,37058.178152,190180.120624,55308.473729,306189.328058
2018-06-27,24663.438077,37702.520295,194376.760685,54959.174371,311701.893428
2018-06-28,24115.175953,35777.077565,193183.25763,55151.168747,308226.679895
2018-06-29,23732.60484,37712.978195,185713.661758,53071.409574,300230.654367
2018-06-30,23104.679466,34109.530904,165385.135775,44148.160379,266747.506524
2018-07-01,22122.705592,33298.557013,167571.250984,43801.200445,266793.714034
2018-07-02,23672.022154,35968.798205,190627.788827,53914.451833,304183.061019
2018-07-03,23959.283963,37103.84606,182542.6797,54153.56947,297759.37919300003
2018-07-04,23513.151303,38249.713046,186561.59044,54685.989538,303010.444327
2018-07-05,23211.807827,37373.655345,186530.774289,54194.010544,301310.248005
2018-07-06,23178.783134,35884.232942,180551.162553,52300.602697,291914.781326
2018-07-07,21249.157747,32651.319569,157842.558005,44331.342253,256074.377574
2018-07-08,21298.274311,32494.003566,157642.320201,43685.461299,255120.05937700003
2018-07-09,22261.789199,34741.422954,177772.266851,51902.558687,286678.037691
2018-07-10,22327.7575,33498.724889,177493.215776,52814.011618,286133.709783
2018-07-11,23191.190463,33086.40406,178980.417721,51886.378243,287144.390487
2018-07-12,22730.383116,34155.769297,173792.896426,51842.374222,282521.423061
2018-07-13,22393.332173,33396.458469,172236.718579,50164.089407,278190.598628
2018-07-14,21381.048292,31343.418091,155147.409703,42254.480571,250126.356657
2018-07-15,21651.474243,30812.092766,154015.302861,41069.198854,247548.068724
2018-07-16,22902.344965,33257.723171,167237.478319,47429.52825,270827.07470500004
2018-07-17,22460.410339,32714.506641,167582.666347,47241.955701,269999.53902799997
2018-07-18,21897.91673,33157.506554,169827.959765,47939.045828,272822.428877
2018-07-19,21818.915362,32505.205497,167609.687479,46932.490656,268866.29899399995
2018-07-20,22967.008906,32754.298611,166571.945045,45776.190734,268069.443296
2018-07-21,21824.284288,30473.265268,153148.094974,40915.772562,246361.417092
2018-07-22,20627.740731,30209.308543,148948.956055,40399.286136,240185.291465
2018-07-23,21752.911008,32757.719215,165648.472727,45870.717965,266029.820915
2018-07-24,22353.015381,32337.860735,164018.958334,47045.978559,265755.813009
2018-07-25,21842.354317,33043.751282,165419.060182,47229.327007,267534.492788
2018-07-26,22163.610195,32807.12579,167853.195784,47294.472989,270118.40475800005
2018-07-27,22477.881148,33253.191294,167075.032756,46871.324985,269677.430183
2018-07-28,21006.150003,30814.899044,154241.826438,42719.432597,248782.308082
2018-07-29,21139.541886,27602.217552,147537.461662,41543.555779,237822.77687899995
2018-07-30,22291.341107,32862.220022,163856.429077,48320.690966,267330.681172
2018-07-31,22164.742507,32813.505326,167032.850883,49910.529908,271921.628624
2018-08-01,21910.66698,33976.714144,168694.811446,50442.274738,275024.467308
2018-08-02,22204.976745,32549.907067,169247.144526,49468.267144,273470.295482
2018-08-03,21671.875796,32135.056018,166270.265215,48361.87653,268439.073559
2018-08-04,20644.801463,30312.516696,152480.829009,43147.242733,246585.389901
2018-08-05,20627.695716,32121.060636,152086.762547,41962.088294,246797.60719299997
2018-08-06,23003.651833,35637.88264,174134.477727,50410.342994,283186.355194
2018-08-07,23621.123596,35242.951525,175869.511609,52212.47541,286946.06214
2018-08-08,23471.567248,35085.839647,182664.646312,53576.346124,294798.399331
2018-08-09,23228.329498,35003.196184,182516.413034,53574.625062,294322.563778
2018-08-10,23068.480978,34202.368985,180557.436114,51664.602985,289492.88906200003
2018-08-11,22051.061171,32487.605456,159241.674385,44271.47861,258051.819622
2018-08-12,23030.901415,32810.772669,162159.833164,43643.491442,261644.99869
2018-08-13,24457.754587,36308.762339,184325.969278,53622.950108,298715.43631200003
2018-08-14,24613.506928,33561.323029,185859.235633,54058.783512,298092.849102
2018-08-15,24829.703428,34224.160705,187785.594818,53654.736553,300494.195504
2018-08-16,24803.793082,34083.671584,190181.326052,54650.837399,303719.628117
2018-08-17,24374.425458,35132.489937,184996.168181,52708.767138,297211.850714
2018-08-18,22727.898076,32536.724318,165788.481497,44126.959786,265180.063677
2018-08-19,23311.526313,32789.180976,165666.59222,44186.010926,265953.310435
2018-08-20,23971.436771,36216.410274,190315.008259,53559.878966,304062.73427
2018-08-21,23569.956371,37377.359141,192182.588961,54823.195677,307953.10015
2018-08-22,24364.232638,37649.752828,197031.021339,54915.336987,313960.343792
2018-08-23,23707.406818,37939.401346,195969.360347,55369.960969,312986.12948
2018-08-24,24159.415792,36980.074268,191126.457796,52384.32534,304650.27319599997
2018-08-25,23409.43982,34467.68362,172151.392887,44953.9401,274982.456427
2018-08-26,23473.291407,34034.417479,173457.53514,44747.752866,275712.996892
2018-08-27,24961.089052,37270.683652,197292.271223,55328.751412,314852.795339
2018-08-28,26293.890575,38302.28565,196069.750276,54545.594197,315211.520698
2018-08-29,26085.62567,38445.635294,196999.184102,55255.814834,316786.2599
2018-08-30,26138.410998,38697.015908,198578.544296,55874.283579,319288.25478099997
2018-08-31,26874.864092,39064.781141,197967.186179,54186.104678,318092.93609
2018-09-01,27311.838783,35480.489787,175228.421983,46137.837442,284158.587995
2018-09-02,25786.42289,33511.990772,173583.759944,45056.48752,277938.661126
2018-09-03,26439.636027,38194.268585,199138.831589,53374.618084,317147.354285
2018-09-04,26175.714696,39565.957634,198370.432775,55306.076733,319418.18183799996
2018-09-05,24959.346707,38287.500072,199925.261436,55106.61873,318278.726945
2018-09-06,25320.47941,37373.878637,196939.282766,55300.369951,314934.010764
2018-09-07,25830.556355,37483.918405,192966.278596,52833.216497,309113.969853
2018-09-08,24772.565213,33192.193617,171974.059355,45626.761199,275565.57938400004
2018-09-09,25315.026309,33325.6231,173000.899452,44758.270335,276399.819196
2018-09-10,25765.611929,37020.315563,194861.864999,55247.820215,312895.612706
2018-09-11,25796.62261,36167.923424,199109.265062,57152.450138,318226.261234
2018-09-12,24847.535803,36824.546035,198375.891146,57226.252186,317274.22517
2018-09-13,25730.066664,39634.944036,200060.222716,57576.56585,323001.799266
2018-09-14,26377.661273,39108.12127,196400.133669,55231.64173,317117.557942
2018-09-15,25700.589208,34743.54092,176545.896649,47706.483769,284696.510546
2018-09-16,24882.415767,35596.276396,179531.991679,47943.465055,287954.148897
2018-09-17,27214.815059,40463.640157,198413.930768,56501.424221,322593.810205
2018-09-18,25389.725495,39843.503243,197065.993943,55902.9586,318202.181281
2018-09-19,25639.081681,39399.695601,193358.257492,55464.093509,313861.12828299997
2018-09-20,24538.529439,38710.633767,195775.578679,57087.489051,316112.230936
2018-09-21,23935.276938,37749.617801,194825.704291,54043.878363,310554.477393
2018-09-22,23513.170815,35500.815448,180874.091001,50330.20945,290218.286714
2018-09-23,23348.0877,35518.577585,184812.96718,50333.924249,294013.556714
2018-09-24,24709.569893,40493.258825,217140.62503,61159.015048,343502.468796
2018-09-25,25899.576771,41184.437781,219160.038007,63349.618519,349593.671078
2018-09-26,24993.041235,38197.876431,217482.735109,62472.866708,343146.519483
2018-09-27,25867.485062,39111.246889,217644.732421,60328.946241,342952.41061300004
2018-09-28,26665.522918,39462.48919,219444.922224,58886.098875,344459.033207
2018-09-29,26406.786543,39298.788008,205908.093699,54014.442896,325628.111146
2018-09-30,25223.739519,37459.974005,192788.941559,51343.966349,306816.621432
2018-10-01,25886.183458,40763.362107,222570.705481,61841.967119,351062.218165
2018-10-02,26643.265188,41477.889866,235130.981326,66373.927224,369626.063604
2018-10-03,27434.159487,42659.524065,232240.093065,65681.961566,368015.738183
2018-10-04,27527.724436,44191.710164,236731.173476,65760.034306,374210.642382
2018-10-05,27095.426804,42818.037945,215517.125718,60348.255839,345778.84630599996
2018-10-06,25902.621812,41301.845869,199848.037391,52862.976727,319915.48179899994
2018-10-07,26343.97188,41495.722186,204768.083381,54924.199792,327531.977239
2018-10-08,27966.63362,42896.077073,232818.626278,65259.187216,368940.524187
2018-10-09,25399.955303,40742.144521,220586.93194,63630.191103,350359.22286700003
2018-10-10,24438.173788,40676.271478,216333.20359,62065.948868,343513.597724
2018-10-11,24142.050054,41036.009898,218147.334949,60739.355328,344064.750229
2018-10-12,24567.448294,40614.577396,212137.612832,59156.347513,336475.986035
2018-10-13,22784.23325,36263.735114,187383.623712,51619.848176,298051.440252
2018-10-14,22339.304844,34541.031824,181326.90306,50866.212719,289073.452447
2018-10-15,23981.194736,39777.303388,204838.030764,60063.561907,328660.090795
2018-10-16,25664.630308,41935.280342,209919.655335,61002.597324,338522.16330899997
2018-10-17,26375.034386,42857.050759,209257.459093,60460.33622,338949.880458
2018-10-18,25457.634158,43201.512875,212288.417993,62183.845323,343131.410349
2018-10-19,26011.953721,43722.597021,227865.339125,64778.342049,362378.231916
2018-10-20,25176.317767,38562.251014,204304.22197,56383.961,324426.751751
2018-10-21,24525.91398,38731.752289,201810.792231,57200.141369,322268.599869
2018-10-22,26698.205454,39825.78,221448.279795,64626.29144,352598.556689
2018-10-23,27673.436917,42704.990885,231341.55646,67382.987855,369102.972117
2018-10-24,28365.356561,45375.763178,245947.946876,69840.538537,389529.605152
2018-10-25,29337.023981,45086.115717,242237.998912,67782.747515,384443.886125
2018-10-26,28182.829246,46841.913772,256309.114195,68390.607563,399724.464776
2018-10-27,26265.392209,44417.587227,243933.236774,64872.059131,379488.275341
2018-10-28,29030.480928,47705.102027,255762.239479,70277.223508,402775.045942
2018-10-29,30899.793244,51847.648388,279025.857713,77236.460268,439009.759613
2018-10-30,30834.653797,51474.171908,265333.742264,69925.301374,417567.869343
2018-10-31,28564.210542,48731.944406,247987.53508,69431.95535,394715.645378
2018-11-01,28154.645661,45923.544204,245691.52249,68173.836958,387943.54931299994
2018-11-02,29121.364399,45039.939844,233373.264964,66100.959857,373635.52906399994
2018-11-03,27011.880614,42254.591695,212925.106865,59819.985399,342011.564573
2018-11-04,26949.430855,43540.254221,222343.51456,62341.926606,355175.12624199997
2018-11-05,29148.103331,45965.473168,246143.936649,68087.113982,389344.62713
2018-11-06,29203.40376,45199.397476,237592.935511,67164.57132,379160.308067
2018-11-07,28392.039439,46974.672387,241045.34475,68881.512476,385293.569052
2018-11-08,28780.476394,46455.984161,240947.810612,70551.094079,386735.365246
2018-11-09,28285.54466,45231.853622,235316.561677,68175.762702,377009.722661
2018-11-10,27020.80998,41563.459156,215793.751267,59947.139764,344325.160167
2018-11-11,26548.706514,42385.898883,215336.917512,59041.134015,343312.65692400007
2018-11-12,28702.923509,46061.910757,239225.758317,67784.027525,381774.62010799994
2018-11-13,27389.504938,43664.512222,236793.347311,69182.580046,377029.944517
2018-11-14,27906.89336,48372.881756,242622.295232,67828.454406,386730.524754
2018-11-15,27295.166084,48599.012312,241077.077719,68990.711141,385961.967256
2018-11-16,26923.367182,48284.330403,235903.583889,68984.625315,380095.906789
2018-11-17,25836.308763,44482.89754,224356.893953,64574.125884,359250.22614
2018-11-18,27574.923049,44906.94294,231349.585456,64040.485437,367871.936882
2018-11-19,30169.647076,51535.023389,267820.836587,75974.826573,425500.333625
2018-11-20,30047.203614,52545.427774,276130.0631,76843.626931,435566.321419
2018-11-21,31653.398245,53236.931331,277954.069725,78470.375509,441314.77481
2018-11-22,32345.525421,55183.210848,286510.843881,77894.625092,451934.205242
2018-11-23,31941.692527,56029.491574,294171.945843,78144.411151,460287.54109500005
2018-11-24,29950.245117,52687.78967,277779.407448,71008.271048,431425.71328299993
2018-11-25,30784.493469,51276.523298,278125.551193,71999.832714,432186.400674
2018-11-26,33260.774448,54788.754149,308092.355851,87259.678257,483401.562705
